,X,Y,Size,Angle,Response,Octave,Class_Id
<KeyPoint 0000015C6FEAD960>,1184.362548828125,869.00634765625,3.62152099609375,0.867889404296875,0.038581736385822296,590080.0,-1.0
<KeyPoint 0000015C6FEAD990>,1184.3809814453125,969.2433471679688,12.50643539428711,0.069427490234375,0.0353594608604908,6685441.0,-1.0
<KeyPoint 0000015C6FEAD9C0>,1184.491455078125,961.3837890625,1.957588791847229,279.72052001953125,0.02093588188290596,6226431.0,-1.0
<KeyPoint 0000015C6FEAD9F0>,1184.4952392578125,869.37109375,3.3145833015441895,176.27362060546875,0.03947155922651291,10879999.0,-1.0
<KeyPoint 0000015C6FEADA20>,1184.4952392578125,869.37109375,3.3145833015441895,216.67324829101562,0.03947155922651291,10879999.0,-1.0
<KeyPoint 0000015C6FEADA50>,1184.7249755859375,897.3167114257812,2.3086037635803223,117.26274108886719,0.03403955698013306,1442559.0,-1.0
<KeyPoint 0000015C6FEADA80>,1184.7249755859375,897.3167114257812,2.3086037635803223,197.38990783691406,0.03403955698013306,1442559.0,-1.0
<KeyPoint 0000015C6FEADAB0>,1184.893310546875,882.9375,3.2789318561553955,166.7613067626953,0.028735196217894554,10093567.0,-1.0
<KeyPoint 0000015C6FEADAE0>,1185.1162109375,936.5252685546875,2.0202176570892334,278.33843994140625,0.03177151829004288,8520191.0,-1.0
<KeyPoint 0000015C6FEADB10>,1185.2210693359375,889.61669921875,2.633638381958008,177.829345703125,0.04485286399722099,11010815.0,-1.0
<KeyPoint 0000015C6FEADB40>,1185.2210693359375,889.61669921875,2.633638381958008,292.638671875,0.04485286399722099,11010815.0,-1.0
<KeyPoint 0000015C6FEADB70>,1185.5037841796875,836.6163940429688,3.178678274154663,355.85284423828125,0.03660416975617409,7865343.0,-1.0
<KeyPoint 0000015C6FEADBA0>,1185.5601806640625,828.9783325195312,2.7774150371551514,354.04864501953125,0.04191577434539795,14811903.0,-1.0
<KeyPoint 0000015C6FEADBD0>,1185.7811279296875,875.9932250976562,2.5749928951263428,136.83676147460938,0.027770686894655228,9372415.0,-1.0
<KeyPoint 0000015C6FEADC00>,1185.7811279296875,875.9932250976562,2.5749928951263428,206.822021484375,0.027770686894655228,9372415.0,-1.0
<KeyPoint 0000015C6FEADC30>,1186.0450439453125,917.4616088867188,1.9443384408950806,252.1256103515625,0.023263374343514442,5767679.0,-1.0
<KeyPoint 0000015C6FEADC60>,1186.33740234375,925.897216796875,2.6730892658233643,134.2392120361328,0.03568227216601372,12059391.0,-1.0
<KeyPoint 0000015C6FEADC90>,1186.33740234375,925.897216796875,2.6730892658233643,164.41583251953125,0.03568227216601372,12059391.0,-1.0
<KeyPoint 0000015C6FEADCC0>,1186.361572265625,852.467041015625,3.2639338970184326,349.2908630371094,0.042831432074308395,9765887.0,-1.0
<KeyPoint 0000015C6FEADCF0>,1186.37841796875,908.315673828125,3.2507622241973877,177.74447631835938,0.03235077112913132,9503743.0,-1.0
<KeyPoint 0000015C6FEADD20>,1186.472412109375,901.6571044921875,2.2561800479888916,110.07614135742188,0.025272028520703316,16515583.0,-1.0
<KeyPoint 0000015C6FEADD50>,1186.472412109375,901.6571044921875,2.2561800479888916,165.9007110595703,0.025272028520703316,16515583.0,-1.0
<KeyPoint 0000015C6FEADD80>,1187.00439453125,933.421875,2.913506031036377,180.44879150390625,0.04359574243426323,1573887.0,-1.0
<KeyPoint 0000015C6FEADDB0>,1187.00439453125,933.421875,2.913506031036377,215.368408203125,0.04359574243426323,1573887.0,-1.0
<KeyPoint 0000015C6FEADDE0>,1187.1260986328125,1141.280029296875,1.8805160522460938,173.97842407226562,0.014392320066690445,3342847.0,-1.0
<KeyPoint 0000015C6FEADE10>,1187.2977294921875,895.1790771484375,1.9407933950424194,261.22998046875,0.017045192420482635,5636607.0,-1.0
<KeyPoint 0000015C6FEADE40>,1187.324462890625,981.3453369140625,3.162736654281616,6.224609375,0.013399450108408928,7537663.0,-1.0
<KeyPoint 0000015C6FEADE70>,1187.4566650390625,914.0880737304688,2.5901854038238525,244.47662353515625,0.028218606486916542,9765631.0,-1.0
<KeyPoint 0000015C6FEADEA0>,1188.24853515625,872.8479614257812,2.7072553634643555,136.0337677001953,0.03914488106966019,12976895.0,-1.0
<KeyPoint 0000015C6FEADED0>,1188.24853515625,872.8479614257812,2.7072553634643555,219.9722137451172,0.03914488106966019,12976895.0,-1.0
<KeyPoint 0000015C6FEADF00>,1188.3284912109375,984.6148681640625,2.071664810180664,180.2287139892578,0.0145860705524683,10355199.0,-1.0
<KeyPoint 0000015C6FEADF30>,1188.3304443359375,944.1846313476562,2.527594804763794,134.24456787109375,0.04091467335820198,7996159.0,-1.0
<KeyPoint 0000015C6FEADF60>,1188.492431640625,897.1837158203125,5.753921985626221,349.6439514160156,0.030444638803601265,656128.0,-1.0
<KeyPoint 0000015C6FEADF90>,1188.6839599609375,957.0215454101562,2.6627044677734375,174.76068115234375,0.04381198436021805,11797247.0,-1.0
<KeyPoint 0000015C6FEADFC0>,1188.6839599609375,957.0215454101562,2.6627044677734375,271.1062927246094,0.04381198436021805,11797247.0,-1.0
<KeyPoint 0000015C6FEAE030>,1188.7630615234375,879.6517333984375,3.521458864212036,158.6630859375,0.0313308909535408,15270911.0,-1.0
<KeyPoint 0000015C6FEAE060>,1188.91748046875,864.8696899414062,3.477773427963257,176.6070556640625,0.02706158719956875,14353407.0,-1.0
<KeyPoint 0000015C6FEAE090>,1189.14404296875,885.8794555664062,3.228045701980591,175.61302185058594,0.027976997196674347,8979455.0,-1.0
<KeyPoint 0000015C6FEAE0C0>,1189.22509765625,860.1478271484375,3.6784493923187256,174.49453735351562,0.030863579362630844,1704192.0,-1.0
<KeyPoint 0000015C6FEAE0F0>,1189.3272705078125,828.5219116210938,3.1117990016937256,350.3861999511719,0.027450865134596825,6358015.0,-1.0
<KeyPoint 0000015C6FEAE120>,1189.667236328125,891.5187377929688,2.651050567626953,197.93899536132812,0.027656618505716324,11469567.0,-1.0
<KeyPoint 0000015C6FEAE150>,1189.671630859375,898.214599609375,2.7594704627990723,122.41354370117188,0.03194988891482353,14353151.0,-1.0
<KeyPoint 0000015C6FEAE180>,1189.6756591796875,963.6444702148438,4.303201198577881,7.273712158203125,0.031883180141448975,13041920.0,-1.0
<KeyPoint 0000015C6FEAE1B0>,1189.8043212890625,920.3636474609375,6.014974594116211,2.6495361328125,0.03427143767476082,3867392.0,-1.0
<KeyPoint 0000015C6FEAE1E0>,1189.8695068359375,851.418212890625,2.6114203929901123,346.0653076171875,0.01939968951046467,10355455.0,-1.0
<KeyPoint 0000015C6FEAE210>,1190.06640625,850.9378662109375,2.9440767765045166,348.3501892089844,0.019475668668746948,2360319.0,-1.0
<KeyPoint 0000015C6FEAE240>,1190.603759765625,916.931396484375,1.8914464712142944,238.08502197265625,0.03393047675490379,3736063.0,-1.0
<KeyPoint 0000015C6FEAE270>,1190.603759765625,916.931396484375,1.8914464712142944,354.16864013671875,0.03393047675490379,3736063.0,-1.0
<KeyPoint 0000015C6FEAE2A0>,1190.7142333984375,935.8939819335938,2.6819491386413574,215.07632446289062,0.036862753331661224,12321535.0,-1.0
<KeyPoint 0000015C6FEAE2D0>,1190.7679443359375,929.93408203125,3.0348546504974365,173.02391052246094,0.02698398567736149,4523007.0,-1.0
<KeyPoint 0000015C6FEAE300>,1191.297119140625,979.17578125,3.157311201095581,355.4383544921875,0.03628703951835632,7406591.0,-1.0
<KeyPoint 0000015C6FEAE330>,1191.3597412109375,941.65869140625,2.66332745552063,135.03945922851562,0.03781599923968315,11797247.0,-1.0
<KeyPoint 0000015C6FEAE360>,1191.3597412109375,941.65869140625,2.66332745552063,338.677490234375,0.03781599923968315,11797247.0,-1.0
<KeyPoint 0000015C6FEAE390>,1191.5245361328125,1002.0436401367188,2.7010490894317627,0.305328369140625,0.030953701585531235,12780287.0,-1.0
<KeyPoint 0000015C6FEAE3C0>,1191.8843994140625,959.4705810546875,2.5036253929138184,17.451507568359375,0.03102773055434227,7340799.0,-1.0
<KeyPoint 0000015C6FEAE3F0>,1192.2178955078125,889.14599609375,1.8079580068588257,347.7572021484375,0.013977169059216976,459263.0,-1.0
<KeyPoint 0000015C6FEAE420>,1192.611572265625,894.118408203125,2.11222505569458,6.677490234375,0.013712641783058643,11731455.0,-1.0
<KeyPoint 0000015C6FEAE450>,1193.319580078125,1048.5850830078125,2.8304545879364014,359.7101135253906,0.03009040467441082,16188159.0,-1.0
<KeyPoint 0000015C6FEAE480>,1193.5018310546875,1053.4681396484375,3.0116353034973145,359.88006591796875,0.030446000397205353,3998719.0,-1.0
<KeyPoint 0000015C6FEAE4B0>,1194.661865234375,938.7659912109375,2.6349036693573,341.5475158691406,0.01410379447042942,11010815.0,-1.0
<KeyPoint 0000015C6FEAE4E0>,1194.8011474609375,974.0842895507812,4.128534317016602,357.1621398925781,0.028799565508961678,10092800.0,-1.0
<KeyPoint 0000015C6FEAE510>,1195.5701904296875,1112.0350341796875,2.932631254196167,359.4075012207031,0.03029835782945156,2032639.0,-1.0
<KeyPoint 0000015C6FEAE540>,1195.5748291015625,1386.0020751953125,1.9177846908569336,148.9485321044922,0.013402841985225677,4719103.0,-1.0
<KeyPoint 0000015C6FEAE570>,1195.5748291015625,1386.0020751953125,1.9177846908569336,196.43190002441406,0.013402841985225677,4719103.0,-1.0
<KeyPoint 0000015C6FEAE5A0>,1195.5748291015625,1386.0020751953125,1.9177846908569336,331.694091796875,0.013402841985225677,4719103.0,-1.0
<KeyPoint 0000015C6FEAE5D0>,1196.4830322265625,1138.5361328125,2.784297466278076,357.6885986328125,0.02609219402074814,15008511.0,-1.0
<KeyPoint 0000015C6FEAE600>,1196.918212890625,1151.8778076171875,2.7279341220855713,359.6332702636719,0.031074736267328262,13501183.0,-1.0
<KeyPoint 0000015C6FEAE630>,1200.70849609375,1266.9102783203125,2.5663349628448486,359.4554138183594,0.025836460292339325,9110271.0,-1.0
<KeyPoint 0000015C6FEAE660>,1200.978759765625,1169.8958740234375,2.7333950996398926,359.8966369628906,0.021928999572992325,13697791.0,-1.0
<KeyPoint 0000015C6FEAE690>,1201.6170654296875,1297.7694091796875,2.5997350215911865,359.0903625488281,0.023697154596447945,10027775.0,-1.0
<KeyPoint 0000015C6FEAE6C0>,1202.011474609375,1310.110595703125,2.6198112964630127,358.4462890625,0.021172918379306793,10617599.0,-1.0
<KeyPoint 0000015C6FEAE6F0>,1202.110595703125,1643.22119140625,1.9933960437774658,196.4193572998047,0.014619601890444756,7537151.0,-1.0
<KeyPoint 0000015C6FEAE720>,1202.644287109375,1341.8743896484375,2.3566343784332275,356.7676696777344,0.02404755726456642,2949887.0,-1.0
<KeyPoint 0000015C6FEAE750>,1203.3875732421875,1372.1474609375,2.7892255783081055,359.11297607421875,0.02298341505229473,15139583.0,-1.0
<KeyPoint 0000015C6FEAE780>,1203.837646484375,1386.635986328125,2.4958837032318115,358.957275390625,0.026502197608351707,7078655.0,-1.0
<KeyPoint 0000015C6FEAE7B0>,1204.4840087890625,1408.143798828125,2.0286386013031006,359.0422668457031,0.024579588323831558,8782335.0,-1.0
<KeyPoint 0000015C6FEAE7E0>,1204.5526123046875,1510.55615234375,1.9965654611587524,177.38583374023438,0.01615384966135025,7668223.0,-1.0
<KeyPoint 0000015C6FEAE810>,1204.5701904296875,1426.898681640625,2.9779694080352783,359.6543273925781,0.026812151074409485,3146751.0,-1.0
<KeyPoint 0000015C6FEAE840>,1205.4385986328125,1909.20166015625,2.028887987136841,350.2090759277344,0.020508991554379463,8847871.0,-1.0
<KeyPoint 0000015C6FEAE870>,1205.9976806640625,1338.0906982421875,3.3801896572113037,358.64703369140625,0.023176053538918495,12321791.0,-1.0
<KeyPoint 0000015C6FEAE8A0>,1206.0526123046875,1904.1129150390625,2.502767324447632,28.173065185546875,0.02049911394715309,7275263.0,-1.0
<KeyPoint 0000015C6FEAE8D0>,1206.0526123046875,1904.1129150390625,2.502767324447632,182.01687622070312,0.02049911394715309,7275263.0,-1.0
<KeyPoint 0000015C6FEAE900>,1206.67333984375,1963.286865234375,1.8319520950317383,163.26805114746094,0.019364114850759506,1442303.0,-1.0
<KeyPoint 0000015C6FEAE930>,1206.95654296875,1625.7330322265625,2.5215506553649902,178.2956085205078,0.013547641225159168,7865087.0,-1.0
<KeyPoint 0000015C6FEAE960>,1207.05908203125,1975.3165283203125,2.3612263202667236,358.8872375488281,0.021671010181307793,3080959.0,-1.0
<KeyPoint 0000015C6FEAE990>,1207.7545166015625,1359.11669921875,4.871327877044678,359.8815002441406,0.021463770419359207,5308928.0,-1.0
<KeyPoint 0000015C6FEAE9C0>,1207.8243408203125,2177.922119140625,7.975010871887207,80.36776733398438,0.016166947782039642,7536897.0,-1.0
<KeyPoint 0000015C6FEAE9F0>,1207.85986328125,1629.9332275390625,1.9853731393814087,175.0326690673828,0.017255792394280434,7275007.0,-1.0
<KeyPoint 0000015C6FEAEA20>,1207.949951171875,1635.524658203125,1.9833506345748901,185.357666015625,0.01406356692314148,7209471.0,-1.0
<KeyPoint 0000015C6FEAEA50>,1208.88818359375,1671.653564453125,1.9396644830703735,175.6331787109375,0.013743974268436432,5571071.0,-1.0
<KeyPoint 0000015C6FEAEA80>,1209.1138916015625,1960.8734130859375,2.4124271869659424,283.7741394042969,0.022471435368061066,4653823.0,-1.0
<KeyPoint 0000015C6FEAEAB0>,1209.166015625,1907.1798095703125,2.891657829284668,28.4307861328125,0.02291826717555523,1049599.0,-1.0
<KeyPoint 0000015C6FEAEAE0>,1209.32666015625,1965.58984375,3.953091859817505,282.0780944824219,0.025978226214647293,6947072.0,-1.0
<KeyPoint 0000015C6FEAEB10>,1209.3580322265625,1948.217529296875,5.028640270233154,74.31710815429688,0.02316516824066639,7602688.0,-1.0
<KeyPoint 0000015C6FEAEB40>,1209.6143798828125,1953.4407958984375,2.398371934890747,3.297088623046875,0.026712603867053986,4195071.0,-1.0
<KeyPoint 0000015C6FEAEB70>,1209.6143798828125,1953.4407958984375,2.398371934890747,82.00299072265625,0.026712603867053986,4195071.0,-1.0
<KeyPoint 0000015C6FEAEBA0>,1209.9051513671875,1786.0413818359375,2.6847636699676514,180.35606384277344,0.017830532044172287,12387071.0,-1.0
<KeyPoint 0000015C6FEAEBD0>,1210.084228515625,1942.2899169921875,3.4847114086151123,173.29791259765625,0.03624957427382469,14550015.0,-1.0
<KeyPoint 0000015C6FEAEC00>,1210.084228515625,1942.2899169921875,3.4847114086151123,357.62042236328125,0.03624957427382469,14550015.0,-1.0
<KeyPoint 0000015C6FEAEC30>,1210.1773681640625,1942.05078125,3.606255292892456,174.91346740722656,0.03603748232126236,262400.0,-1.0
<KeyPoint 0000015C6FEAEC60>,1210.1773681640625,1942.05078125,3.606255292892456,268.27288818359375,0.03603748232126236,262400.0,-1.0
<KeyPoint 0000015C6FEAEC90>,1210.181884765625,1929.6632080078125,3.3172547817230225,187.47984313964844,0.030848434194922447,10945535.0,-1.0
<KeyPoint 0000015C6FEAECC0>,1210.337890625,97.97140502929688,3.2567813396453857,268.2622985839844,0.01368190348148346,9634815.0,-1.0
<KeyPoint 0000015C6FEAECF0>,1210.4222412109375,1627.757568359375,2.7314963340759277,0.356292724609375,0.034698329865932465,13632255.0,-1.0
<KeyPoint 0000015C6FEAED20>,1210.447998046875,1739.5128173828125,1.9461830854415894,176.9589385986328,0.013447140343487263,5833215.0,-1.0
<KeyPoint 0000015C6FEAED50>,1210.52099609375,1981.8001708984375,3.41217041015625,183.63571166992188,0.033056095242500305,12977151.0,-1.0
<KeyPoint 0000015C6FEAED80>,1210.9173583984375,1971.168212890625,3.670880079269409,181.81033325195312,0.03753200173377991,1573120.0,-1.0
<KeyPoint 0000015C6FEAEDB0>,1210.9473876953125,1748.5537109375,1.820054292678833,186.39419555664062,0.014997116290032864,983551.0,-1.0
<KeyPoint 0000015C6FEAEDE0>,1211.685791015625,1882.4913330078125,3.369008779525757,73.82839965820312,0.015415006317198277,12059647.0,-1.0
<KeyPoint 0000015C6FEAEE10>,1211.685791015625,1882.4913330078125,3.369008779525757,266.11871337890625,0.015415006317198277,12059647.0,-1.0
<KeyPoint 0000015C6FEAEE40>,1211.7244873046875,1679.878173828125,3.0029640197753906,359.8853454589844,0.031347088515758514,3736575.0,-1.0
<KeyPoint 0000015C6FEAEE70>,1211.8052978515625,1520.7725830078125,4.157005310058594,359.8564147949219,0.022937241941690445,10551552.0,-1.0
<KeyPoint 0000015C6FEAEEA0>,1211.8514404296875,1956.7957763671875,2.316234827041626,359.9059753417969,0.02062404341995716,1704703.0,-1.0
<KeyPoint 0000015C6FEAEED0>,1211.953857421875,1916.2628173828125,2.413708448410034,359.78955078125,0.013737929984927177,4653823.0,-1.0
<KeyPoint 0000015C6FEAEF00>,1211.9581298828125,1695.2347412109375,2.721461534500122,359.8243103027344,0.03102574497461319,13370111.0,-1.0
<KeyPoint 0000015C6FEAEF30>,1212.0296630859375,1529.3048095703125,4.007260799407959,359.9657897949219,0.025370841845870018,7930112.0,-1.0
<KeyPoint 0000015C6FEAEF60>,1212.5460205078125,1560.6861572265625,3.5459365844726562,359.99639892578125,0.024046404287219048,15795199.0,-1.0
<KeyPoint 0000015C6FEAEF90>,1212.6422119140625,1897.0985107421875,14.587580680847168,355.214111328125,0.02294839359819889,1114370.0,-1.0
<KeyPoint 0000015C6FEAEFC0>,1213.32861328125,1886.3284912109375,2.7075533866882324,262.49853515625,0.013899752870202065,12976895.0,-1.0
<KeyPoint 0000015C6FEAF030>,1213.73828125,1598.5242919921875,3.4852700233459473,0.05841064453125,0.024539833888411522,14550015.0,-1.0
<KeyPoint 0000015C6FEAF060>,1213.808837890625,2177.881103515625,3.7907230854034424,67.8927001953125,0.016890330240130424,3866880.0,-1.0
<KeyPoint 0000015C6FEAF090>,1214.1090087890625,1990.9522705078125,10.629090309143066,0.721771240234375,0.02875356748700142,11600385.0,-1.0
<KeyPoint 0000015C6FEAF0C0>,1214.1754150390625,1767.50634765625,3.0683176517486572,359.7696228027344,0.029848070815205574,5309439.0,-1.0
<KeyPoint 0000015C6FEAF0F0>,1214.777587890625,2183.869384765625,5.156225681304932,69.89047241210938,0.015149996615946293,9437696.0,-1.0
<KeyPoint 0000015C6FEAF120>,1214.8544921875,1792.324951171875,3.89050555229187,358.82183837890625,0.028708666563034058,5767424.0,-1.0
<KeyPoint 0000015C6FEAF150>,1215.0596923828125,1629.076171875,4.213057994842529,359.9825134277344,0.0245476346462965,11534592.0,-1.0
<KeyPoint 0000015C6FEAF180>,1215.286376953125,1913.0048828125,3.2481606006622314,2.1800537109375,0.03300939127802849,9438207.0,-1.0
<KeyPoint 0000015C6FEAF1B0>,1215.305908203125,1956.8544921875,6.337515830993652,69.96148681640625,0.03313984349370003,7668480.0,-1.0
<KeyPoint 0000015C6FEAF1E0>,1215.305908203125,1956.8544921875,6.337515830993652,274.48858642578125,0.03313984349370003,7668480.0,-1.0
<KeyPoint 0000015C6FEAF210>,1215.33544921875,1875.1461181640625,3.6826484203338623,359.0887756347656,0.025855163112282753,1835264.0,-1.0
<KeyPoint 0000015C6FEAF240>,1215.3812255859375,1918.6202392578125,3.809645175933838,251.91744995117188,0.030464081093668938,4260096.0,-1.0
<KeyPoint 0000015C6FEAF270>,1215.8197021484375,1959.9437255859375,3.4214322566986084,254.49276733398438,0.03512213006615639,13173759.0,-1.0
<KeyPoint 0000015C6FEAF2A0>,1215.9503173828125,1888.96240234375,2.261522054672241,64.97982788085938,0.016262536868453026,16646655.0,-1.0
<KeyPoint 0000015C6FEAF2D0>,1215.9503173828125,1888.96240234375,2.261522054672241,284.36346435546875,0.016262536868453026,16646655.0,-1.0
<KeyPoint 0000015C6FEAF300>,1216.622314453125,1976.365478515625,5.322300910949707,0.7374267578125,0.028236115351319313,11731456.0,-1.0
<KeyPoint 0000015C6FEAF330>,1216.942626953125,1945.9947509765625,6.917720794677734,358.3554992675781,0.029473574832081795,13959936.0,-1.0
<KeyPoint 0000015C6FEAF360>,1216.9468994140625,1711.8094482421875,4.216775417327881,359.79443359375,0.023139433935284615,11600128.0,-1.0
<KeyPoint 0000015C6FEAF390>,1217.46044921875,2172.753173828125,2.9673383235931396,169.1743621826172,0.014669916592538357,2884607.0,-1.0
<KeyPoint 0000015C6FEAF3C0>,1218.1424560546875,1994.6976318359375,2.708874464035034,0.5035400390625,0.02253623493015766,13042431.0,-1.0
<KeyPoint 0000015C6FEAF3F0>,1218.16845703125,1885.02197265625,3.154123306274414,0.398406982421875,0.017267700284719467,7341055.0,-1.0
<KeyPoint 0000015C6FEAF420>,1218.315673828125,2003.3851318359375,3.29288649559021,359.9846496582031,0.020358307287096977,10421247.0,-1.0
